ID,story,text
372,story2,"Every new-comer was entitled to a ""chummage"" ticket, but did not always get it,"
373,story2,being often obliged to pay a high rent for a bed at the coffee-house or in some room which was vacated by its regular occupant.
374,story2,"No fixed rates or rules governed the hiring out of rooms or parts of a room, and all sorts of imposition was practiced."
375,story2,"The best, or at least the most influential prisoners, got lodging in the State House, which contained ""eight large handsome rooms."""
376,story2,"Besides those actually resident within the walls,"
377,story2,"another two hundred more or less took advantage of ""the rules,"" and lived outside within a circumference of two miles and a half."
378,story2,"In these cases security was given for the amount of the debt,"
379,story2,"and a heavy fee at the rate of eight pounds per one hundred pounds, with four pounds for every additional hundred."
380,story2,"Besides these, a number had the privilege of a ""run on the key,"" which allowed a prisoner to go into the rules for the day."
381,story2,"The foregoing rentals and payments for privileges, together with fees exacted on commitment and discharge, went to the marshal or keeper of the prison,"
382,story2,whose net annual income thus entirely derived from the impecunious amounted to between three and four thousand pounds.
383,story2,"The office of marshal had been hereditary,"
384,story2,"but in the twenty-seventh George the second the right of presentation was bought by the Crown for ten thousand, five hundred pounds."
385,story2,The marshal was supposed to be resident either within the prison or the rules.
386,story2,"He seems to have felt no responsibility as to the welfare or comfort of those in charge, and out of whom he made all his money."
387,story2,"The prison was always in ""the most filthy state imaginable."""
388,story2,The half or wholly starved prisoners fished for alms or food at the gratings.
389,story2,When they were sick no more notice was taken of them than of a dog.
390,story2,A man dying of liver complaint lay on the cold stones without a bed or food to eat.
391,story2,"Dissolute habits prevailed on all sides; drunkenness was universal, gambling perpetual."
392,story2,"The yards were taken up with rackets and five courts, and here and there were ""bumble puppy grounds,"" a game in which the players rolled iron balls"
393,story2,into holes marked with numbers.
394,story2,How to make most profit out of the wretched denizens of the jail was the marshal's only care. He got a rent for the coffee-house and the bake-house;
395,story2,"the keeper of the large tap-room called the Brace, because it was once kept by two brothers named Partridge, also paid him toll."
396,story2,"The sale of spirits was forbidden, but gin could always be had at the whistling shops, where it was known as Moonshine, Sky Blue,"
397,story2,"Mexico, and was consumed at the rate of a hogshead per week."
398,story2,"The Fleet, which stood in Farringdon Street,"
399,story2,"was a prison for debtors and persons committed for contempt by the courts of Chancery, Exchequer, and Common Pleas."
400,story2,It was so used for the date of the abolition of the Star Chamber in the sixteenth Charles the first
401,story2,"The shameful malpractices of Bambridge,"
402,story2,"the warden of the Fleet at the commencement of the eighteenth century, are too well known to need more than a passing reference."
403,story2,"A committee of the House of Commons investigated the charges against Bambridge, who was proved to have connived at the escape of some debtors,"
404,story2,"and to have been guilty of extortion to others. One Sir William Rich, Bart., he had loaded with heavy irons"
