ID,story,text
372,story2,"Dissolute habits prevailed on all sides; drunkenness was universal, gambling perpetual."
373,story2,"The yards were taken up with rackets and five courts, and here and there were ""bumble puppy grounds,"" a game in which the players rolled iron balls"
374,story2,into holes marked with numbers.
375,story2,How to make most profit out of the wretched denizens of the jail was the marshal's only care. He got a rent for the coffee-house and the bake-house;
376,story2,"the keeper of the large tap-room called the Brace, because it was once kept by two brothers named Partridge, also paid him toll."
377,story2,"The sale of spirits was forbidden, but gin could always be had at the whistling shops, where it was known as Moonshine, Sky Blue,"
378,story2,"Mexico, and was consumed at the rate of a hogshead per week."
379,story2,"The Fleet, which stood in Farringdon Street,"
380,story2,"was a prison for debtors and persons committed for contempt by the courts of Chancery, Exchequer, and Common Pleas."
381,story2,It was so used for the date of the abolition of the Star Chamber in the sixteenth Charles the first
382,story2,"The shameful malpractices of Bambridge,"
383,story2,"the warden of the Fleet at the commencement of the eighteenth century, are too well known to need more than a passing reference."
384,story2,"A committee of the House of Commons investigated the charges against Bambridge, who was proved to have connived at the escape of some debtors,"
385,story2,"and to have been guilty of extortion to others. One Sir William Rich, Bart., he had loaded with heavy irons"
386,story2,and many reforms instituted. But the condition of the prison and its inmates remained unsatisfactory to the last.
387,story2,"It contained generally from six to seven hundred inmates, while another hundred more or less resided in the rules outside."
388,story2,"The principle of ""chummage"" prevailed as in the King's Bench,"
389,story2,"but a number of rooms, fifteen more or less, were reserved for poor debtors under the name of Bartholomew Fair."
390,story2,"The same evils of overcrowding, uncleanliness, want of medical attendance,"
391,story2,"absence or neglect of divine service, were present as in the King's Bench, but in an exaggerated form."
392,story2,"The Committee on Jails reported that, quote, although the house of the warden looked into the court,"
393,story2,"and the turnkeys slept in the prison, yet scenes of riot, drunkenness, and disorder were most prevalent, end quote."
394,story2,"The state of morals was disgraceful. Any woman obtained admission if sober, and if she got drunk she was not turned out."
395,story2,"There was no distinct place for the female debtors, who lived in the same galleries as the men."
396,story2,"Disturbances were frequent, owing to the riotous conduct of intoxicated women."
397,story2,"Twice a week there was a wine and beer club held at night, which lasted till two or three in the morning."
398,story2,In the yard behind the prison
399,story2,"were places set apart for skittles, fives, and tennis, which strangers frequented as any other place of public amusement."
400,story2,Matters were rather better at the Marshalsea.
401,story2,"This very ancient prison, which stood in the High Street, Southwark,"
402,story2,was used for debtors arrested for the lowest sums within twelve miles of the palace of Whitehall;
403,story2,also for prisoners committed by the Admiralty Court.
404,story2,"At one time the Marshalsea was the receptacle of pirates, but none were committed to it after seventeen eighty-nine."
405,story2,"The court of the Marshalsea was instituted by Charles the first in the sixth year of his reign,"
406,story2,"to be held before the steward of the royal household, the knight marshal, and the steward of the court,"
